trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
58,0,58,0,None,None,None,None,234.68365160003304,235.1832671999,234.68365160003304,235.70096139982343,235.1832671999,235.68376169982366,235.68376169982366,236.8681617998518,1.0,-504756.262894,233.68125796997919,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
59,0,59,0,None,None,None,None,237.88371809991077,238.38593330001459,237.88371809991077,238.90363959991373,238.38593330001459,238.88655579998158,238.88655579998158,240.0714606998954,1.0,-504753.059484,236.8848382698372,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
60,0,60,0,None,None,None,None,241.08951939991675,241.58956520003267,241.08951939991675,242.10844839992933,241.58956520003267,242.08992119994946,242.08992119994946,243.27543219993822,0.0,-504749.856026,240.08813716988078,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
61,0,61,0,None,None,None,None,244.29458260000683,244.80989259993657,244.29458260000683,245.32589749991894,244.80989259993657,245.3102282998152,245.3102282998152,246.49378599994816,1.0,-504746.650962,243.2921086699236,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
62,0,62,0,None,None,None,None,247.51474899984896,248.0298478999175,247.51474899984896,248.54627329995856,248.0298478999175,248.53115159994923,248.53115159994923,249.71400619996712,1.0,-504743.430639,246.51046246993354,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
63,0,63,0,None,None,None,None,250.73464889987372,251.24919419991784,250.73464889987372,251.76540749985725,251.24919419991784,251.75010479986668,251.75010479986668,252.9337520999834,0.0,-504740.210504,249.7306826699525,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
64,0,64,0,None,None,None,None,253.95260469987988,254.45245089987293,253.95260469987988,254.9700277999509,254.45245089987293,254.9538326000329,254.9538326000329,256.13780289981514,1.0,-504736.993047,252.95042856996878,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
65,0,65,0,None,None,None,None,257.15389309986494,257.6555097999517,257.15389309986494,258.17240859987214,257.6555097999517,258.15695460001007,258.15695460001007,259.3409026998561,1.0,-504733.790792,256.1544793698005,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
66,0,66,0,None,None,None,None,260.35831749998033,260.85994330001995,260.35831749998033,261.37553049996495,260.85994330001995,261.3598203000147,261.3598203000147,262.5443810999859,1.0,-504730.587182,259.3575791698415,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
67,0,67,0,None,None,None,None,263.56298469984904,264.063253399916,263.56298469984904,264.5797577998601,264.063253399916,264.56227909983136,264.56227909983136,265.74844849994406,1.0,-504727.382762,262.5610575699713,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
68,0,68,0,265.765940599842,293.7747876998037,293.7747876998037,297.7703448999673,297.7703448999673,298.2796753998846,297.7703448999673,298.7976492999587,298.2796753998846,298.7793709000107,298.7793709000107,299.96551939984784,1.0,-504724.179581,265.76512496992945,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
69,0,69,0,None,None,None,None,300.9813079999294,301.483400200028,300.9813079999294,301.99989670002833,301.483400200028,301.9838750998024,301.9838750998024,303.1676233999897,1.0,-504689.962549,299.9821958698332,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
70,0,70,0,None,None,None,None,304.1859102000017,304.68651589984074,304.1859102000017,305.20360529981554,304.68651589984074,305.18774720001966,305.18774720001966,306.37201699987054,0.0,-504686.759904,303.18429986997506,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
71,0,71,0,None,None,None,None,307.38859849981964,307.88915860001,307.38859849981964,308.4067314998247,307.88915860001,308.38960210001096,308.38960210001096,309.57349290000275,1.0,-504683.556046,306.3886934698559,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
72,0,72,0,None,None,None,None,310.5898517998867,311.09225799981505,310.5898517998867,311.60932699986733,311.09225799981505,311.59279769985005,311.59279769985005,312.77777979988605,0.0,-504680.354772,309.59016936998813,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
73,0,73,0,None,None,None,None,313.7971516000107,314.31417789985426,313.7971516000107,314.8460201998241,314.31417789985426,314.8291052998975,314.8291052998975,316.0138224000111,0.0,-504677.147416,312.79445626987143,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
74,0,74,0,None,None,None,None,317.0295969999861,317.5327706998214,317.0295969999861,318.04915269999765,317.5327706998214,318.0335962998215,318.0335962998215,319.21651860000566,0.0,-504673.914366,316.0304988699965,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
75,0,75,0,None,None,None,None,320.2340541998856,320.7394212000072,320.2340541998856,321.26823299983516,320.7394212000072,321.25339620001614,321.25339620001614,322.43647269997746,1.0,-504670.710399,319.23319506999104,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
76,0,76,0,None,None,None,None,323.45288029988296,323.95637799985707,323.45288029988296,324.47328039980493,323.95637799985707,324.45600909995846,324.45600909995846,325.6408086998854,0.0,-504667.491793,322.45314916996284,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
77,0,77,0,None,None,None,None,326.65844769985415,327.15798789984547,326.65844769985415,327.67615600000136,327.15798789984547,327.6587918999139,327.6587918999139,328.84365279995836,0.0,-504664.286898,325.65748516987077,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
78,0,78,0,None,None,None,None,329.8617228998337,330.3619454000145,329.8617228998337,330.87890789983794,330.3619454000145,330.86262389994226,330.86262389994226,332.04887069994584,0.0,-504661.083902,328.86032926994375,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
79,0,79,0,None,None,None,None,333.0669219000265,333.5818076999858,333.0669219000265,334.0983436999377,333.5818076999858,334.08188339998014,334.08188339998014,335.2668333000038,1.0,-504657.878265,332.0655471699312,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
80,0,80,0,None,None,None,None,336.28744819993153,336.80128769995645,336.28744819993153,337.3180257999338,336.80128769995645,337.301866899943,337.301866899943,338.4860193999484,0.0,-504654.657157,335.28350976998917,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
