trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,dots_stimulus.started,dots_stimulus.stopped,blackout.started,blackout.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,response.keys,response.rt,response.started,response.stopped,coh,dir,response,correct,pursuit_saccade_isLeft,congruent,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
264,0,264,0,None,None,None,None,1516.1978369999997,1517.2115406000012,1517.2115406000012,1517.5120377999992,1517.2115406000012,1517.5120377999992,1516.1978369999997,1518.5284553999954,1517.5120377999992,1518.5123725999947,1518.5123725999947,1519.6630149999983,left,0.14650300000357674,1519.6630149999983,None,0.24,180.0,180,1,1.0,1,55955.26533,1515.1926661799998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
265,0,265,0,None,None,None,None,1520.8530219999957,1521.866379399995,1521.866379399995,1522.1665167999963,1521.866379399995,1522.1665167999963,1520.8530219999957,1523.1830685999957,1522.1665167999963,1523.1670153999949,1523.1670153999949,1524.3187436999942,right,1.802848699997412,1524.3187436999942,None,0.24,0.0,0,1,0.0,1,55959.919572,1519.8475046799986,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
266,0,266,0,None,None,None,None,1527.1582752999966,1528.1727882999985,1528.1727882999985,1528.4729370999994,1528.1727882999985,1528.4729370999994,1527.1582752999966,1529.4900831999985,1528.4729370999994,1529.4741302999973,1529.4741302999973,1530.6242159999965,right,0.12942239999392768,1530.6242159999965,None,0.12,0.0,0,1,0.0,1,55966.225636,1526.1536623799957,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
267,0,267,0,None,None,None,None,1531.7960607999994,1532.8102201000002,1532.8102201000002,1533.1103503999984,1532.8102201000002,1533.1103503999984,1531.7960607999994,1534.1286541000009,1533.1103503999984,1534.1107357,1534.1107357,1535.2624071999962,right,0.26778619999822695,1535.2624071999962,None,0.06,180.0,0,0,0.0,0,55970.862461,1530.79078398,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
268,0,268,0,None,None,None,None,1536.5696599000003,1537.582042199996,1537.582042199996,1537.8833682999975,1537.582042199996,1537.8833682999975,1536.5696599000003,1538.8989158999975,1537.8833682999975,1538.883691199997,1538.883691199997,1540.0343788999962,right,0.11901770000258693,1540.0343788999962,None,0.03,0.0,0,1,1.0,0,55975.635985,1535.5637350799998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
269,0,269,0,None,None,None,None,1541.2064664999998,1542.2187104999975,1542.2187104999975,1542.5193755,1542.2187104999975,1542.5193755,1541.2064664999998,1543.537005399994,1542.5193755,1543.521675099997,1543.521675099997,1544.6721345999977,left,0.09839560000546044,1544.6721345999977,None,0.48,180.0,180,1,0.0,0,55980.273555,1540.2014078799957,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
270,0,270,0,1544.8103683000008,1565.3598557000005,1565.3598557000005,1569.3566294999982,1569.3566294999982,1570.3640229999946,1570.3640229999946,1570.6653921999969,1570.3640229999946,1570.6653921999969,1569.3566294999982,1571.6810905999955,1570.6653921999969,1571.6663836999942,1571.6663836999942,1572.8160002000004,right,0.24174610000045504,1572.8160002000004,None,0.03,0.0,0,1,0.0,1,55984.877022,1544.80473008,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
271,0,271,0,None,None,None,None,1574.1042377999984,1575.119627699998,1575.119627699998,1575.4202959999966,1575.119627699998,1575.4202959999966,1574.1042377999984,1576.4362729999993,1575.4202959999966,1576.4206548000002,1576.4206548000002,1577.5712314999982,right,0.19843509999918751,1577.5712314999982,None,0.24,0.0,0,1,1.0,0,56013.172184,1573.1003851800024,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
272,0,272,0,None,None,None,None,1578.8098079999982,1579.8227970999942,1579.8227970999942,1580.123477299996,1579.8227970999942,1580.123477299996,1578.8098079999982,1581.1425392999954,1580.123477299996,1581.1252045,1581.1252045,1582.2762151999996,left,0.20551810000324622,1582.2762151999996,None,0.12,180.0,180,1,1.0,1,56017.876494,1577.8046522799968,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
273,0,273,0,None,None,None,None,1583.5313324999952,1584.5444853999943,1584.5444853999943,1584.8448924999975,1584.5444853999943,1584.8448924999975,1583.5313324999952,1585.8625829000011,1584.8448924999975,1585.8468016999977,1585.8468016999977,1586.997107999996,right,0.18054600000323262,1586.997107999996,None,0.48,0.0,0,1,1.0,0,56022.599256,1582.5271582800024,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
274,0,274,0,None,None,None,None,1588.218771699998,1589.2326921999993,1589.2326921999993,1589.5342871999965,1589.2326921999993,1589.5342871999965,1588.218771699998,1590.5524450999947,1589.5342871999965,1590.5351593999949,1590.5351593999949,1591.6855187999972,right,0.1799892999988515,1591.6855187999972,None,0.06,180.0,0,0,0.0,0,56027.28656,1587.2152965800024,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
275,0,275,0,None,None,None,None,1592.9068163999982,1593.9219766999959,1593.9219766999959,1594.2221557000012,1593.9219766999959,1594.2221557000012,1592.9068163999982,1595.2395212999982,1594.2221557000012,1595.2230376999942,1595.2230376999942,1596.372939599998,right,0.12454710000019986,1596.372939599998,None,0.06,0.0,0,1,1.0,0,56031.974258,1591.9026169799954,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
276,0,276,0,None,None,None,None,1597.545374399997,1598.5599648999996,1598.5599648999996,1598.8586766999942,1598.5599648999996,1598.8586766999942,1597.545374399997,1599.877978299999,1598.8586766999942,1599.859616499998,1599.859616499998,1601.0120926999953,left,0.15745020000031218,1601.0120926999953,None,0.24,180.0,180,1,1.0,1,56036.612373,1596.5403389800022,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
277,0,277,0,None,None,None,None,1602.217652499996,1603.2308926999976,1603.2308926999976,1603.5307075999954,1603.2308926999976,1603.5307075999954,1602.217652499996,1604.5479800999965,1603.5307075999954,1604.5322902999978,1604.5322902999978,1605.6828963000007,right,0.19041079999442445,1605.6828963000007,None,0.48,0.0,0,1,1.0,0,56041.283131,1601.2117527799974,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
278,0,278,0,None,None,None,None,1606.9219699999958,1607.9346529999966,1607.9346529999966,1608.2346313999951,1607.9346529999966,1608.2346313999951,1606.9219699999958,1609.2532152999993,1608.2346313999951,1609.237218299997,1609.237218299997,1610.3868529999963,right,0.318889100002707,1610.3868529999963,None,0.12,0.0,0,1,1.0,0,56045.989408,1605.9175969800026,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
279,0,279,0,None,None,None,None,1611.7423546999999,1612.755978299996,1612.755978299996,1613.0568146000005,1612.755978299996,1613.0568146000005,1611.7423546999999,1614.0746833000012,1613.0568146000005,1614.0579466999989,1614.0579466999989,1615.2093161000012,left,0.017070299996703397,1615.2093161000012,None,0.03,180.0,180,1,0.0,0,56050.81117,1610.738916979998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
280,0,280,0,None,None,None,None,1616.2652137999976,1617.2785062999974,1617.2785062999974,1617.5786197999987,1617.2785062999974,1617.5786197999987,1616.2652137999976,1618.5958848999944,1617.5786197999987,1618.5791305999956,1618.5791305999956,1619.7294382999971,right,0.031909000004816335,1619.7294382999971,None,0.24,0.0,0,1,1.0,0,56055.331872,1615.2601690799975,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
281,0,281,0,None,None,None,None,1620.8029305999953,1621.8157957000003,1621.8157957000003,1622.116212199995,1621.8157957000003,1622.116212199995,1620.8029305999953,1623.1343274999963,1622.116212199995,1623.1173189999972,1623.1173189999972,1624.2846047999992,right,0.2368043000024045,1624.2846047999992,None,0.06,0.0,0,1,0.0,1,56059.868881,1619.797047979996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
282,0,282,0,None,None,None,None,1625.5752678999997,1626.5878697000007,1626.5878697000007,1626.9042081000007,1626.5878697000007,1626.9042081000007,1625.5752678999997,1627.9222636999984,1626.9042081000007,1627.9043954000008,1627.9043954000008,1629.0564828999995,left,0.18487760000425624,1629.0564828999995,None,0.12,0.0,180,0,1.0,0,56064.640578,1624.5687204800024,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
283,0,283,0,None,None,None,None,1630.2787297999967,1631.291470600001,1631.291470600001,1631.591606899994,1631.291470600001,1631.591606899994,1630.2787297999967,1632.6102972999943,1631.591606899994,1632.5929603999975,1632.5929603999975,1633.7443223999944,left,0.1611607000013464,1633.7443223999944,None,0.48,180.0,180,1,0.0,0,56069.345434,1629.2740212799954,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
284,0,284,0,None,None,None,None,1634.9502967999942,1635.9628597999981,1635.9628597999981,1636.2630996999942,1635.9628597999981,1636.2630996999942,1634.9502967999942,1637.2818823999987,1636.2630996999942,1637.2643526999964,1637.2643526999964,1638.415662899999,right,0.16170210000564111,1638.415662899999,None,0.03,0.0,0,1,0.0,1,56074.017323,1633.945126179996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
285,0,285,0,None,None,None,None,1639.620122799999,1640.6352673000001,1640.6352673000001,1640.9359100000001,1640.6352673000001,1640.9359100000001,1639.620122799999,1641.952521799998,1640.9359100000001,1641.935831499999,1641.935831499999,1643.0864550999977,right,0.3232970999961253,1643.0864550999977,None,0.12,0.0,0,1,0.0,1,56078.68711,1638.616049479996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
286,0,286,0,None,None,None,None,1644.4596277999954,1645.4730144999994,1645.4730144999994,1645.7722641,1645.4730144999994,1645.7722641,1644.4596277999954,1646.7912819999983,1645.7722641,1646.7733341999992,1646.7733341999992,1647.942389099997,right,0.2832295999978669,1647.942389099997,None,0.03,180.0,0,0,1.0,1,56083.526205,1643.4538713799966,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
287,0,287,0,None,None,None,None,1649.2652744000006,1650.2785125999944,1650.2785125999944,1650.5939911999958,1650.2785125999944,1650.5939911999958,1649.2652744000006,1651.6127950999944,1650.5939911999958,1651.5946830999965,1651.5946830999965,1652.7470515999958,left,0.1747213000053307,1652.7470515999958,None,0.06,180.0,180,1,0.0,0,56088.331212,1648.258867579997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
288,0,288,0,None,None,None,None,1653.968713999995,1654.9817485999956,1654.9817485999956,1655.2818831999975,1654.9817485999956,1655.2818831999975,1653.968713999995,1656.3009587999986,1655.2818831999975,1656.284185599994,1656.284185599994,1657.4347186999948,left,0.37465789999987464,1657.4347186999948,None,0.24,180.0,180,1,1.0,1,56093.035965,1652.96415918,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
289,0,289,0,None,None,None,None,1658.8563102999979,1659.8708841999978,1659.8708841999978,1660.1717493999968,1659.8708841999978,1660.1717493999968,1658.8563102999979,1661.188709199996,1660.1717493999968,1661.172741399998,1661.172741399998,1662.322314500001,left,3.583057900003041,1662.322314500001,None,0.48,0.0,180,0,1.0,0,56097.923179,1657.8520961799995,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
290,0,290,0,None,None,None,None,1666.9480536999981,1667.9617660000004,1667.9617660000004,1668.2615020000012,1667.9617660000004,1668.2615020000012,1666.9480536999981,1669.2807504999946,1668.2615020000012,1669.2622680999993,1669.2622680999993,1670.4143152999968,right,0.28310980000242125,1670.4143152999968,None,0.03,180.0,0,0,0.0,0,56106.016035,1665.9433183799965,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
291,0,291,0,None,None,None,None,1671.734429600001,1672.7506769999964,1672.7506769999964,1673.0492910999965,1672.7506769999964,1673.0492910999965,1671.734429600001,1674.0685105000011,1673.0492910999965,1674.050706599999,1674.050706599999,1675.2022727000003,left,0.27114639999490464,1675.2022727000003,None,0.12,180.0,180,1,0.0,0,56110.802161,1670.73062028,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
292,0,292,0,None,None,None,None,1676.5244815999977,1677.5383339999971,1677.5383339999971,1677.8374817000004,1677.5383339999971,1677.8374817000004,1676.5244815999977,1678.8566042999955,1677.8374817000004,1678.8386781000008,1678.8386781000008,1679.9898143999962,left,0.24357710000185762,1679.9898143999962,None,0.24,180.0,180,1,1.0,1,56115.591876,1675.5205659800022,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
293,0,293,0,None,None,None,None,1681.2789736999985,1682.293141999995,1682.293141999995,1682.5934367999944,1682.293141999995,1682.5934367999944,1681.2789736999985,1683.6110259999987,1682.5934367999944,1683.5947973000002,1683.5947973000002,1684.7447486999954,right,0.21766890000435524,1684.7447486999954,None,0.06,180.0,0,0,1.0,1,56120.346543,1680.275164579999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
294,0,294,0,None,None,None,None,1686.001169999996,1687.0142409999971,1687.0142409999971,1687.3143969000012,1687.0142409999971,1687.3143969000012,1686.001169999996,1688.331638699994,1687.3143969000012,1688.3162324000004,1688.3162324000004,1689.4663068999944,left,0.11904150000191294,1689.4663068999944,None,0.48,180.0,180,1,0.0,0,56125.068423,1684.996454680001,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
295,0,295,0,None,None,None,None,1690.6222695999968,1691.6360882000008,1691.6360882000008,1691.9364455999967,1691.6360882000008,1691.9364455999967,1690.6222695999968,1692.9536159999989,1691.9364455999967,1692.9377686999942,1692.9377686999942,1694.0871824999995,right,0.13850100000126986,1694.0871824999995,None,0.06,0.0,0,1,0.0,1,56129.688665,1689.6176081799977,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
296,0,296,0,None,None,None,None,1695.277637799998,1696.290714499999,1696.290714499999,1696.590898399998,1696.290714499999,1696.590898399998,1695.277637799998,1697.6072927999994,1696.590898399998,1697.5919770999972,1697.5919770999972,1698.7432816,right,0.1224142999999458,1698.7432816,None,0.03,0.0,0,1,1.0,0,56134.345116,1694.2727117799996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
297,0,297,0,None,None,None,None,1699.9147464999987,1700.9280872999952,1700.9280872999952,1701.2279791999972,1700.9280872999952,1701.2279791999972,1699.9147464999987,1702.246181800001,1701.2279791999972,1702.2285107999996,1702.2285107999996,1703.3807517999958,right,0.29260519999661483,1703.3807517999958,None,0.12,0.0,0,1,0.0,1,56138.982046,1698.9102414799972,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
298,0,298,0,None,None,None,None,1704.7195857999977,1705.7343818000008,1705.7343818000008,1706.0492874999982,1705.7343818000008,1706.0492874999982,1704.7195857999977,1707.0682858,1706.0492874999982,1707.0519940999948,1707.0519940999948,1708.2022443999958,right,0.07137259999581147,1708.2022443999958,None,0.24,0.0,0,1,1.0,0,56143.786309,1703.7141058800016,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
299,0,299,0,None,None,None,None,1709.3248299999977,1710.3380717999971,1710.3380717999971,1710.638363099999,1710.3380717999971,1710.638363099999,1709.3248299999977,1711.6555557999964,1710.638363099999,1711.6388226999989,1711.6388226999989,1712.7892158999966,left,0.10819319999427535,1712.7892158999966,None,0.48,180.0,180,1,1.0,1,56148.391939,1708.3198364800019,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
300,0,300,0,None,None,None,None,1713.9464329999973,1714.9599721999984,1714.9599721999984,1715.2598115,1714.9599721999984,1715.2598115,1713.9464329999973,1716.276040699995,1715.2598115,1716.2601953999983,1716.2601953999983,1717.4107519999961,right,0.01608519999717828,1717.4107519999961,None,0.06,180.0,0,0,0.0,0,56153.013525,1712.9414325799999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
301,0,301,0,None,None,None,None,1718.465900999996,1719.481022299995,1719.481022299995,1719.781017399997,1719.481022299995,1719.781017399997,1718.465900999996,1720.7978510999965,1719.781017399997,1720.7822753,1720.7822753,1721.9319617,right,0.26163290000113193,1721.9319617,None,0.03,180.0,0,0,1.0,1,56157.533063,1717.4605329800006,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
302,0,302,0,None,None,None,None,1723.2386094999965,1724.250738099996,1724.250738099996,1724.5516124999995,1724.250738099996,1724.5516124999995,1723.2386094999965,1725.5690778999997,1724.5516124999995,1725.5528814999998,1725.5528814999998,1726.7041887999949,left,0.1291345000063302,1726.7041887999949,None,0.12,180.0,180,1,1.0,1,56162.304479,1722.233041479999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
303,0,303,0,None,None,None,None,1727.8758391999945,1728.889539099997,1728.889539099997,1729.1904511999965,1728.889539099997,1729.1904511999965,1727.8758391999945,1730.2079742999995,1729.1904511999965,1730.1900953000004,1730.1900953000004,1731.3589847999974,left,0.2744578999991063,1731.3589847999974,None,0.48,180.0,180,1,1.0,1,56166.942364,1726.871078879999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
304,0,304,0,None,None,None,None,1732.679329300001,1733.6777187999978,1733.6777187999978,1733.9773801999982,1733.6777187999978,1733.9773801999982,1732.679329300001,1734.9961397000006,1733.9773801999982,1734.9789860999954,1734.9789860999954,1736.1463702999972,left,0.014995100005762652,1736.1463702999972,None,0.24,180.0,180,1,0.0,0,56171.74672,1731.6758610799998,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
305,0,305,0,None,None,None,None,1737.2022766999944,1738.216190399995,1738.216190399995,1738.5159048999994,1738.216190399995,1738.5159048999994,1737.2022766999944,1739.5328437999997,1738.5159048999994,1739.5172768999983,1739.5172768999983,1740.6678220999966,left,0.2136132000014186,1740.6678220999966,None,0.06,180.0,180,1,0.0,0,56176.269398,1736.1976368799997,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
306,0,306,0,None,None,None,None,1741.9243939000007,1742.9376085999975,1742.9376085999975,1743.237950799994,1742.9376085999975,1743.237950799994,1741.9243939000007,1744.254435099996,1743.237950799994,1744.2391591999985,1744.2391591999985,1745.3890131999942,right,0.09268059999885736,1745.3890131999942,None,0.48,0.0,0,1,1.0,0,56180.990998,1740.9193827800018,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
307,0,307,0,None,None,None,None,1746.5274692999956,1747.541824299995,1747.541824299995,1747.840631399995,1747.541824299995,1747.840631399995,1746.5274692999956,1748.8600795999955,1747.840631399995,1748.843633999997,1748.843633999997,1749.994073199996,left,0.1193314999982249,1749.994073199996,None,0.03,0.0,180,0,1.0,0,56185.596292,1745.5241174800003,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
308,0,308,0,None,None,None,None,1751.1667938999963,1752.1801826999945,1752.1801826999945,1752.4804380999994,1752.1801826999945,1752.4804380999994,1751.1667938999963,1753.4980795999945,1752.4804380999994,1753.4811640999978,1753.4811640999978,1754.6320310999945,left,0.16934999999648426,1754.6320310999945,None,0.12,180.0,180,1,1.0,1,56190.233475,1750.1608790799992,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
309,0,309,0,None,None,None,None,1755.855162199994,1756.8669611000005,1756.8669611000005,1757.1678500999988,1756.8669611000005,1757.1678500999988,1755.855162199994,1758.1863221999956,1757.1678500999988,1758.1687966999962,1758.1687966999962,1759.3205256,right,0.13703610000084154,1759.3205256,None,0.24,0.0,0,1,0.0,1,56194.921058,1754.8489968799959,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
310,0,310,0,None,None,None,None,1760.5070863,1761.522165399998,1761.522165399998,1761.823073200001,1761.522165399998,1761.823073200001,1760.5070863,1762.8407960999975,1761.823073200001,1762.8235557999942,1762.8235557999942,1763.990470699995,right,0.14695360000041546,1763.990470699995,None,0.12,0.0,0,1,1.0,0,56199.574312,1759.5027408799988,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
311,0,311,0,None,None,None,None,1765.1805064,1766.1943216,1766.1943216,1766.4942897,1766.1943216,1766.4942897,1765.1805064,1767.510987099995,1766.4942897,1767.4957073999976,1767.4957073999976,1768.6466527999946,right,0.12308019999909448,1768.6466527999946,None,0.03,0.0,0,1,1.0,0,56204.247455,1764.1751715799955,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
312,0,312,0,None,None,None,None,1769.8168810999996,1770.8307573999991,1770.8307573999991,1771.1310226999994,1770.8307573999991,1771.1310226999994,1769.8168810999996,1772.150463799997,1771.1310226999994,1772.1325761999979,1772.1325761999979,1773.2849948000003,right,0.212503700000525,1773.2849948000003,None,0.24,0.0,0,1,0.0,1,56208.883758,1768.8123381800006,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
313,0,313,0,None,None,None,None,1774.5401274999967,1775.5520064000011,1775.5520064000011,1775.852930000001,1775.5520064000011,1775.852930000001,1774.5401274999967,1776.8709552,1775.852930000001,1776.8553815999985,1776.8553815999985,1778.004793299995,left,0.18877790000260575,1778.004793299995,None,0.48,180.0,180,1,1.0,1,56213.606739,1773.5350231800012,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
314,0,314,0,None,None,None,None,1779.2443768000012,1780.2577288999964,1780.2577288999964,1780.557451099994,1780.2577288999964,1780.557451099994,1779.2443768000012,1781.576075500001,1780.557451099994,1781.5579369999978,1781.5579369999978,1782.7261412999942,right,0.16332420000253478,1782.7261412999942,None,0.06,180.0,0,0,1.0,1,56218.311916,1778.2382448799954,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
315,0,315,0,1782.9335322999978,1837.1304680999965,1837.1304680999965,1841.1297255999962,1841.1297255999962,1842.1355533999958,1842.1355533999958,1842.4359601999968,1842.1355533999958,1842.4359601999968,1841.1297255999962,1843.4533124000009,1842.4359601999968,1843.438081799999,1843.438081799999,1844.588199699996,right,0.16617810000025202,1844.588199699996,None,0.03,0.0,0,1,0.0,1,56222.99938,1782.9265918799983,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
316,0,316,0,None,None,None,None,1845.7946005999984,1846.8084090999982,1846.8084090999982,1847.108416199997,1846.8084090999982,1847.108416199997,1845.7946005999984,1848.125477900001,1847.108416199997,1848.1090158000006,1848.1090158000006,1849.260357799998,right,0.19722339999862015,1849.260357799998,None,0.48,0.0,0,1,1.0,0,56284.861085,1844.7879377799954,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
317,0,317,0,None,None,None,None,1850.4984970000005,1851.5127636999969,1851.5127636999969,1851.8125555000006,1851.5127636999969,1851.8125555000006,1850.4984970000005,1852.829605699997,1851.8125555000006,1852.8144513999941,1852.8144513999941,1853.963754999997,right,0.10985819999768864,1853.963754999997,None,0.12,0.0,0,1,0.0,1,56289.565879,1849.4942534799966,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
318,0,318,0,None,None,None,None,1855.1196917999987,1856.1341629999952,1856.1341629999952,1856.4343545999945,1856.1341629999952,1856.4343545999945,1855.1196917999987,1857.4513421999945,1856.4343545999945,1857.4343979999976,1857.4343979999976,1858.5863148999997,right,0.1750545000031707,1858.5863148999997,None,0.24,0.0,0,1,0.0,1,56294.186883,1854.1151738800008,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
319,0,319,0,None,None,None,None,1859.8076256999993,1860.8222301999995,1860.8222301999995,1861.122383899994,1860.8222301999995,1861.122383899994,1859.8076256999993,1862.1394596999962,1861.122383899994,1862.122537999996,1862.122537999996,1863.2745996000012,right,0.1510329000011552,1863.2745996000012,None,0.06,180.0,0,0,1.0,1,56298.874552,1858.8035357800009,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
320,0,320,0,None,None,None,None,1864.4800118999992,1865.492030399997,1865.492030399997,1865.7926283999986,1865.492030399997,1865.7926283999986,1864.4800118999992,1866.8101829000007,1865.7926283999986,1866.7945687999963,1866.7945687999963,1867.9445325999986,left,0.04095209999650251,1867.9445325999986,None,0.12,0.0,180,0,0.0,1,56303.546415,1863.474825180002,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
321,0,321,0,None,None,None,None,1869.035695300001,1870.046768399996,1870.046768399996,1870.3482149999982,1870.046768399996,1870.3482149999982,1869.035695300001,1871.364633199999,1870.3482149999982,1871.3487625999987,1871.3487625999987,1872.4993961,left,0.19002330000512302,1872.4993961,None,0.48,180.0,180,1,0.0,0,56308.10227,1868.029907180001,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
322,0,322,0,None,None,None,None,1873.737354799996,1874.7522967999976,1874.7522967999976,1875.052719399995,1874.7522967999976,1875.052719399995,1873.737354799996,1876.0704941000004,1875.052719399995,1876.0523878999957,1876.0523878999957,1877.2050753000003,right,0.18066389999876264,1877.2050753000003,None,0.03,180.0,0,0,1.0,1,56312.804316,1872.733271379996,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
323,0,323,0,None,None,None,None,1878.4268831999943,1879.4388917999968,1879.4388917999968,1879.7394657999976,1879.4388917999968,1879.7394657999976,1878.4268831999943,1880.7585690999986,1879.7394657999976,1880.7405144000004,1880.7405144000004,1881.8928710999971,left,0.21272940000199014,1881.8928710999971,None,0.24,180.0,180,1,1.0,1,56317.494075,1877.4219067799977,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
324,0,324,0,None,None,None,None,1883.1492062999969,1884.1605409999975,1884.1605409999975,1884.4608241999958,1884.1605409999975,1884.4608241999958,1883.1492062999969,1885.4801007999995,1884.4608241999958,1885.4626309999949,1885.4626309999949,1886.6142839999957,right,0.051090699998894706,1886.6142839999957,None,0.06,0.0,0,1,0.0,1,56322.216448,1882.1438449800016,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
325,0,325,0,None,None,None,None,1887.7019545000003,1888.7152127999943,1888.7152127999943,1889.0163814999978,1888.7152127999943,1889.0163814999978,1887.7019545000003,1890.0337830999997,1889.0163814999978,1890.0182430999994,1890.0182430999994,1891.1675610999955,right,0.20183540000289213,1891.1675610999955,None,0.06,0.0,0,1,0.0,1,56326.769696,1886.698193879999,,90,1,0,45,1,2021_Feb_10_1523,testDots,2020.2.5,59.698284868642006,
